order_id,customer_id,order_date,order_status
ORD00661,C02471,2025-11-04,Completed
ORD00662,C04066,2025-07-06,Returned
ORD00663,C04447,2025-12-25,Completed
ORD00664,C04519,2025-07-31,Completed
ORD00665,C00564,2025-09-29,Completed
ORD00666,C04150,2025-02-17,Completed
ORD00667,C04193,2025-07-26,Completed
ORD00668,C01072,2025-03-01,Completed
ORD00669,C04692,2025-10-30,Completed
ORD00670,C04089,2025-11-07,Completed
ORD00671,C01781,2025-08-22,Completed
ORD00672,C01799,2025-09-21,Completed
ORD00673,C04023,2025-05-28,Completed
ORD00674,C00369,2025-04-18,Completed
ORD00675,C00963,2025-03-24,Completed
ORD00676,C01526,2025-04-28,Completed
ORD00677,C02634,2025-05-16,Completed
ORD00678,C00336,2025-08-13,Completed
ORD00679,C02375,2025-08-19,Completed
ORD00680,C00964,2025-06-09,Returned
ORD00681,C04304,2025-04-22,Completed
ORD00682,C04552,2025-08-26,Completed
ORD00683,C03767,2025-08-30,Returned
ORD00684,C04067,2025-05-11,Completed
ORD00685,C03761,2025-01-10,Completed
ORD00686,C03299,2025-07-17,Completed
ORD00687,C02894,2025-07-25,Completed
ORD00688,C00031,2025-12-11,Completed
ORD00689,C03094,2025-03-13,Completed
ORD00690,C04503,2025-03-21,Completed
ORD00691,C01483,2025-12-18,Cancelled
ORD00692,C04414,2025-03-07,Completed
ORD00693,C04760,2025-04-19,Completed
ORD00694,C03403,2025-10-03,Completed
ORD00695,C03939,2025-10-12,Completed
ORD00696,C03608,2025-03-10,Completed
ORD00697,C02142,2025-12-29,Completed
ORD00698,C04905,2025-04-16,Completed
ORD00699,C00091,2025-06-03,Returned
ORD00700,C02951,2025-11-26,Completed
ORD00701,C03530,2025-10-19,Completed
ORD00702,C00301,2025-07-25,Completed
ORD00703,C03253,2025-01-17,Completed
ORD00704,C04449,2025-06-30,Completed
ORD00705,C00775,2025-04-04,Completed
ORD00706,C02068,2025-12-01,Completed
ORD00707,C01685,2025-06-24,Completed
ORD00708,C02271,2025-10-24,Completed
ORD00709,C00751,2025-02-27,Completed
ORD00710,C02534,2025-08-10,Completed
ORD00711,C00804,2025-03-20,Completed
ORD00712,C01486,2025-03-02,Completed
ORD00713,C03186,2025-05-01,Completed
ORD00714,C04566,2025-12-16,Completed
ORD00715,C03882,2025-12-29,Completed
ORD00716,C02515,2025-10-14,Returned
ORD00717,C01848,2025-07-12,Completed
ORD00718,C04334,2025-02-18,Completed
ORD00719,C03366,2025-06-23,Completed
ORD00720,C02865,2025-07-05,Returned
ORD00721,C04526,2025-11-17,Returned
ORD00722,C03050,2025-10-21,Completed
ORD00723,C01368,2025-02-07,Completed
ORD00724,C02022,2025-09-13,Completed
ORD00725,C01617,2025-02-23,Completed
ORD00726,C03360,2025-04-10,Cancelled
ORD00727,C03227,2025-06-22,Completed
ORD00728,C04068,2025-04-01,Completed
ORD00729,C03275,2025-08-25,Completed
ORD00730,C04258,2025-09-10,Completed
ORD00731,C03999,2025-07-07,Completed
ORD00732,C01718,2025-07-04,Completed
ORD00733,C03483,2025-02-06,Completed
ORD00734,C02529,2025-02-15,Completed
ORD00735,C02105,2025-11-01,Completed
ORD00736,C04791,2025-06-27,Completed
ORD00737,C04550,2025-01-13,Completed
ORD00738,C04460,2025-06-02,Completed
ORD00739,C03542,2025-09-09,Completed
ORD00740,C01573,2025-04-13,Completed
ORD00741,C04972,2025-01-07,Cancelled
ORD00742,C04015,2025-07-27,Completed
ORD00743,C02977,2025-01-15,Completed
ORD00744,C00770,2025-02-08,Completed
ORD00745,C01835,2025-11-09,Completed
ORD00746,C02739,2025-06-07,Completed
ORD00747,C00002,2025-06-07,Completed
ORD00748,C01503,2025-04-12,Completed
ORD00749,C02058,2025-09-13,Completed
ORD00750,C01281,2025-02-08,Completed
ORD00751,C04793,2025-11-06,Completed
ORD00752,C00713,2025-01-02,Returned
ORD00753,C04298,2025-07-21,Completed
ORD00754,C03150,2025-05-09,Completed
ORD00755,C04962,2025-01-10,Completed
ORD00756,C04939,2025-10-20,Completed
ORD00757,C02807,2025-09-04,Completed
ORD00758,C04345,2025-12-05,Completed
ORD00759,C03125,2025-08-21,Completed
ORD00760,C04689,2025-07-15,Completed
ORD00761,C01894,2025-07-18,Completed
ORD00762,C01487,2025-01-19,Completed
ORD00763,C03231,2025-03-02,Completed
ORD00764,C01485,2025-04-10,Completed
ORD00765,C01485,2025-08-10,Completed
ORD00766,C01833,2025-12-12,Completed
ORD00767,C00469,2025-07-06,Completed
ORD00768,C03170,2025-10-18,Completed
ORD00769,C03595,2025-03-23,Completed
ORD00770,C02975,2025-11-14,Completed
ORD00771,C00849,2025-12-07,Pending
ORD00772,C02983,2025-07-05,Cancelled
ORD00773,C03637,2025-11-13,Completed
ORD00774,C01286,2025-09-08,Completed
ORD00775,C00059,2025-03-02,Completed
ORD00776,C02750,2025-06-07,Cancelled
ORD00777,C00786,2025-08-27,Cancelled
ORD00778,C04089,2025-04-16,Completed
ORD00779,C01499,2025-07-31,Completed
ORD00780,C04803,2025-08-06,Completed
ORD00781,C02788,2025-07-28,Completed
ORD00782,C04521,2025-12-19,Completed
ORD00783,C04509,2025-08-04,Pending
ORD00784,C00515,2025-01-18,Pending
ORD00785,C04291,2025-06-25,Cancelled
ORD00786,C04956,2025-08-31,Completed
ORD00787,C02841,2025-09-14,Completed
ORD00788,C03923,2025-10-30,Completed
ORD00789,C01742,2025-12-23,Completed
ORD00790,C03365,2025-05-21,Completed
ORD00791,C04065,2025-01-27,Completed
ORD00792,C03135,2025-04-13,Completed
ORD00793,C04015,2025-07-22,Completed
ORD00794,C03476,2025-06-29,Completed
ORD00795,C03226,2025-05-16,Returned
ORD00796,C02743,2025-09-23,Completed
ORD00797,C03173,2025-07-17,Completed
ORD00798,C02125,2025-10-26,Completed
ORD00799,C02172,2025-08-15,Pending
ORD00800,C00642,2025-06-28,Completed
ORD00801,C01955,2025-05-21,Completed
ORD00802,C02071,2025-06-13,Cancelled
ORD00803,C00296,2025-11-23,Completed
ORD00804,C02075,2025-01-13,Pending
ORD00805,C02987,2025-05-04,Completed
ORD00806,C04057,2025-03-28,Completed
ORD00807,C00046,2025-10-14,Returned
ORD00808,C02236,2025-12-14,Pending
ORD00809,C04295,2025-11-09,Completed
ORD00810,C02580,2025-04-27,Cancelled
ORD00811,C02120,2025-06-20,Completed
ORD00812,C01942,2025-08-14,Completed
ORD00813,C02291,2025-10-11,Completed
ORD00814,C03949,2025-09-26,Completed
ORD00815,C03069,2025-04-28,Completed
ORD00816,C01769,2025-04-12,Returned
ORD00817,C04372,2025-07-10,Completed
ORD00818,C04755,2025-04-07,Completed
ORD00819,C04974,2025-03-03,Completed
ORD00820,C03335,2025-11-04,Completed
ORD00821,C02482,2025-09-26,Completed
ORD00822,C02267,2025-01-15,Completed
ORD00823,C01814,2025-08-23,Completed
ORD00824,C00454,2025-05-21,Completed
ORD00825,C02882,2025-01-01,Returned
ORD00826,C03165,2025-04-22,Completed
ORD00827,C02110,2025-01-16,Completed
ORD00828,C00847,2025-01-24,Returned
ORD00829,C01157,2025-07-28,Completed
ORD00830,C04232,2025-04-28,Completed
ORD00831,C03703,2025-11-20,Completed
ORD00832,C03538,2025-04-16,Completed
ORD00833,C02387,2025-07-22,Completed
ORD00834,C02304,2025-11-28,Completed
ORD00835,C02183,2025-12-21,Completed
ORD00836,C03538,2025-01-20,Completed
ORD00837,C01790,2025-03-11,Completed
ORD00838,C01611,2025-10-20,Completed
ORD00839,C03888,2025-05-16,Completed
ORD00840,C02750,2025-11-01,Completed
ORD00841,C00440,2025-12-29,Pending
ORD00842,C04716,2025-05-26,Completed
ORD00843,C00438,2025-02-15,Completed
ORD00844,C01467,2025-11-18,Completed
ORD00845,C03574,2025-01-23,Completed
ORD00846,C04369,2025-02-26,Cancelled
ORD00847,C04886,2025-06-17,Completed
ORD00848,C03210,2025-06-03,Completed
ORD00849,C02150,2025-10-31,Completed
ORD00850,C03898,2025-10-17,Completed
ORD00851,C03845,2025-04-14,Completed
ORD00852,C01609,2025-05-01,Completed
ORD00853,C03499,2025-02-14,Completed
ORD00854,C02062,2025-04-21,Completed
ORD00855,C03664,2025-12-02,Completed
ORD00856,C02209,2025-12-28,Completed
ORD00857,C04327,2025-10-30,Completed
ORD00858,C02797,2025-01-12,Completed
ORD00859,C01503,2025-07-29,Completed
ORD00860,C01522,2025-08-28,Completed
ORD00861,C03306,2025-09-28,Completed
ORD00862,C02738,2025-08-10,Pending
ORD00863,C03854,2025-01-31,Completed
ORD00864,C00698,2025-11-22,Returned
ORD00865,C04439,2025-12-15,Completed
ORD00866,C01311,2025-11-04,Completed
ORD00867,C01960,2025-07-24,Completed
ORD00868,C01790,2025-10-19,Completed
ORD00869,C01044,2025-04-07,Completed
ORD00870,C03783,2025-05-10,Completed
ORD00871,C04901,2025-11-27,Completed
ORD00872,C04268,2025-06-02,Cancelled
ORD00873,C00840,2025-12-25,Returned
ORD00874,C01697,2025-05-08,Completed
ORD00875,C03369,2025-09-14,Completed
ORD00876,C00074,2025-06-21,Cancelled
ORD00877,C04138,2025-01-06,Completed
ORD00878,C04742,2025-02-03,Pending
ORD00879,C00368,2025-11-18,Pending
ORD00880,C03314,2025-11-25,Completed
ORD00881,C00976,2025-01-16,Completed
ORD00882,C02190,2025-01-21,Completed
ORD00883,C00294,2025-08-21,Completed
ORD00884,C01680,2025-10-03,Cancelled
ORD00885,C02469,2025-08-14,Completed
ORD00886,C02203,2025-09-20,Completed
ORD00887,C00088,2025-04-27,Completed
ORD00888,C04240,2025-06-29,Completed
ORD00889,C01746,2025-08-10,Completed
ORD00890,C02333,2025-12-20,Cancelled
ORD00891,C00060,2025-05-30,Completed
ORD00892,C01060,2025-09-03,Completed
ORD00893,C04212,2025-01-30,Completed
ORD00894,C00082,2025-04-07,Completed
ORD00895,C03701,2025-10-11,Completed
ORD00896,C02006,2025-12-06,Completed
ORD00897,C02100,2025-05-06,Returned
ORD00898,C00678,2025-08-08,Completed
ORD00899,C04254,2025-06-16,Pending
ORD00900,C04118,2025-05-17,Completed
ORD00901,C02189,2025-01-22,Cancelled
ORD00902,C04604,2025-12-04,Completed
ORD00903,C02585,2025-10-28,Completed
ORD00904,C00197,2025-04-13,Completed
ORD00905,C00276,2025-08-25,Completed
ORD00906,C03046,2025-08-12,Completed
ORD00907,C02804,2025-03-21,Completed
ORD00908,C00444,2025-03-05,Pending
ORD00909,C02963,2025-03-23,Completed
ORD00910,C00310,2025-03-08,Completed
ORD00911,C04900,2025-12-04,Completed
ORD00912,C03295,2025-07-15,Completed
ORD00913,C01794,2025-01-11,Completed
ORD00914,C01353,2025-05-06,Completed
ORD00915,C03274,2025-06-30,Completed
ORD00916,C00027,2025-05-06,Completed
ORD00917,C03606,2025-11-02,Returned
ORD00918,C04860,2025-03-02,Completed
ORD00919,C02255,2025-01-31,Completed
ORD00920,C03793,2025-04-17,Completed
ORD00921,C00211,2025-03-02,Completed
ORD00922,C04992,2025-07-02,Completed
ORD00923,C00766,2025-10-13,Completed
ORD00924,C00036,2025-01-12,Completed
ORD00925,C01049,2025-04-13,Completed
ORD00926,C04356,2025-03-13,Returned
ORD00927,C00320,2025-12-21,Completed
ORD00928,C04237,2025-03-06,Completed
ORD00929,C02466,2025-09-28,Completed
ORD00930,C00267,2025-10-18,Completed
ORD00931,C00459,2025-06-27,Completed
ORD00932,C04348,2025-05-28,Returned
ORD00933,C03673,2025-04-22,Completed
ORD00934,C02941,2025-08-16,Pending
ORD00935,C03977,2025-11-04,Completed
ORD00936,C01676,2025-10-28,Completed
ORD00937,C01232,2025-05-19,Returned
ORD00938,C02700,2025-11-23,Cancelled
ORD00939,C02683,2025-05-02,Completed
ORD00940,C00860,2025-07-11,Completed
ORD00941,C04390,2025-03-22,Completed
ORD00942,C01191,2025-12-14,Completed
ORD00943,C04221,2025-03-12,Completed
ORD00944,C02249,2025-03-09,Completed
ORD00945,C02909,2025-02-20,Completed
ORD00946,C02813,2025-04-05,Completed
ORD00947,C02992,2025-11-28,Completed
ORD00948,C03431,2025-09-28,Completed
ORD00949,C00650,2025-06-22,Completed
ORD00950,C04848,2025-01-22,Completed
ORD00951,C00440,2025-09-20,Completed
ORD00952,C04712,2025-08-05,Returned
ORD00953,C02690,2025-06-05,Completed
ORD00954,C04111,2025-08-21,Completed
ORD00955,C00847,2025-12-12,Completed
ORD00956,C00123,2025-12-29,
ORD00957,C02410,2025-09-20,Completed
ORD00958,C02308,2025-10-27,Returned
ORD00959,C00944,2025-06-16,Returned
ORD00960,C00250,2025-09-19,Completed
ORD00961,C01116,2025-12-02,Completed
ORD00962,C02361,2025-07-28,Returned
ORD00963,C02380,2025-01-22,Completed
ORD00964,C02724,2025-01-14,Completed
ORD00965,C03384,2025-11-01,Completed
ORD00966,C02840,2025-06-30,Completed
ORD00967,C01724,2025-07-08,Completed
ORD00968,C04165,2025-09-19,Completed
ORD00969,C00508,2025-09-17,Pending
ORD00970,C01099,2025-12-06,Completed
ORD00971,C03659,2025-08-13,Pending
ORD00972,C02702,2025-06-03,Completed
ORD00973,C03703,2025-11-18,Completed
ORD00974,C04040,2025-05-20,Completed
ORD00975,C04706,2025-04-03,Completed
ORD00976,C02326,2025-12-29,Completed
ORD00977,C01034,2025-04-22,Completed
ORD00978,C03665,2025-03-17,Completed
ORD00979,C04808,2025-05-08,Completed
ORD00980,C04884,2025-08-29,Completed
ORD00981,C00316,2025-01-09,Completed
ORD00982,C00509,2025-12-30,Completed
ORD00983,C02712,2025-07-06,Cancelled
ORD00984,C02329,2025-10-08,Completed
ORD00985,C04663,2025-12-19,Returned
ORD00986,C03409,2025-08-25,Completed
ORD00987,C00865,2025-08-12,Completed
ORD00988,C01087,2025-04-12,Cancelled
ORD00989,C04618,2025-06-24,Completed
ORD00990,C04003,2025-03-02,Completed
ORD00991,C02703,2025-07-06,Completed
ORD00992,C01811,2025-06-25,Completed
ORD00993,C01383,2025-08-19,Completed
ORD00994,C03660,2025-05-15,Completed
ORD00995,C00171,2025-07-12,Completed
ORD00996,C01016,2025-03-21,Pending
ORD00997,C01254,2025-09-09,Completed
ORD00998,C03955,2025-07-23,Completed
ORD00999,C01617,2025-02-02,Completed
ORD01000,C03014,2025-02-27,Cancelled
ORD01001,C01655,2025-05-22,Completed
ORD01002,C04067,2025-11-23,Completed
ORD01003,C00458,2025-06-23,Completed
ORD01004,C02987,2025-06-22,Completed
ORD01005,C01972,2025-05-29,Completed
ORD01006,C02914,2025-11-15,Completed
ORD01007,C02979,2025-08-11,
ORD01008,C01008,2025-08-06,Completed
ORD01009,C01759,2025-04-15,Completed
ORD01010,C03963,2025-12-25,Pending
ORD01011,C03397,2025-08-01,Completed
ORD01012,C00443,2025-10-14,Completed
ORD01013,C02918,2025-01-04,Completed
ORD01014,C04756,2025-02-16,Completed
ORD01015,C04119,2025-08-02,Pending
ORD01016,C00417,2025-05-31,Completed
ORD01017,C00651,2025-08-31,Completed
ORD01018,C03036,2025-06-18,Cancelled
ORD01019,C03863,2025-10-14,Completed
ORD01020,C01300,2025-02-17,Completed
ORD01021,C04744,2025-08-22,Completed
ORD01022,C01897,2025-04-25,Completed
ORD01023,C04555,2025-07-16,Completed
ORD01024,C01988,2025-02-05,Cancelled
ORD01025,C03443,2025-01-19,Completed
ORD01026,C04717,2025-09-23,Completed
ORD01027,C04476,2025-06-29,Cancelled
ORD01028,C00201,2025-02-15,Completed
ORD01029,C03020,2025-07-10,Pending
ORD01030,C04521,2025-04-11,Completed
ORD01031,C00642,2025-02-17,Completed
ORD01032,C03027,2025-04-15,Completed
ORD01033,C00359,2025-03-24,Completed
ORD01034,C02336,2025-01-25,Completed
ORD01035,C01556,2025-12-18,Cancelled
ORD01036,C01945,2025-12-29,Completed
ORD01037,C04675,2025-08-10,Completed
ORD01038,C04095,2025-10-28,Completed
ORD01039,C01516,2025-01-02,Cancelled
ORD01040,C01935,2025-10-06,Completed
ORD01041,C03667,2025-09-23,Completed
ORD01042,C00515,2025-10-14,Completed
ORD01043,C01731,2025-09-28,Completed
ORD01044,C02322,2025-08-19,Completed
ORD01045,C00814,2025-07-31,Pending
ORD01046,C03710,2025-08-10,Completed
ORD01047,C02036,2025-05-20,Completed
ORD01048,C00065,2025-10-06,Completed
ORD01049,C02450,2025-09-20,Returned
ORD01050,C00760,2025-04-06,Completed
ORD01051,C01527,2025-07-27,Completed
ORD01052,C02393,2025-09-04,Completed
ORD01053,C01220,2025-07-31,Cancelled
ORD01054,C02252,2025-01-16,Completed
ORD01055,C03794,2025-11-28,Completed
ORD01056,C01591,2025-12-17,Pending
ORD01057,C01364,2025-09-11,Completed
ORD01058,C03557,2025-07-28,Completed
ORD01059,C03624,2025-11-01,Cancelled
ORD01060,C02681,2025-09-23,Completed
ORD01061,C04503,2025-08-31,Completed
ORD01062,C02477,2025-05-20,Completed
ORD01063,C04641,2025-03-28,Completed
ORD01064,C03180,2025-09-27,Completed
ORD01065,C00724,2025-06-06,Completed
ORD01066,C03146,2025-11-09,Completed
ORD01067,C04662,2025-11-12,Returned
ORD01068,C02744,2025-05-08,Completed
ORD01069,C02680,2025-06-19,Completed
ORD01070,C03305,2025-06-09,Cancelled
ORD01071,C01182,2025-04-11,Completed
ORD01072,C02287,2025-01-06,Completed
ORD01073,C03104,2025-10-26,Pending
ORD01074,C00092,2025-10-12,Completed
ORD01075,C03073,2025-05-18,Pending
ORD01076,C04827,2025-07-18,Completed
ORD01077,C03427,2025-12-08,Completed
ORD01078,C00524,2025-03-04,Cancelled
ORD01079,C04406,2025-04-04,Completed
ORD01080,C04724,2025-03-16,Completed
ORD01081,C01118,2025-05-17,Completed
ORD01082,C04590,2025-09-09,Completed
ORD01083,C01522,2025-01-27,Completed
ORD01084,C03832,2025-04-17,Completed
ORD01085,C03982,2025-12-28,Completed
ORD01086,C02211,2025-01-28,Completed
ORD01087,C00527,2025-04-15,Completed
ORD01088,C03389,2025-09-09,Completed
ORD01089,C04267,2025-06-17,Completed
ORD01090,C04108,2025-05-06,Completed
ORD01091,C02175,2025-06-18,Completed
ORD01092,C04786,2025-07-17,Cancelled
ORD01093,C02667,2025-12-12,Pending
ORD01094,C03682,2025-12-06,Completed
ORD01095,C03047,2025-08-24,Completed
ORD01096,C03157,2025-10-15,Cancelled
ORD01097,C00018,2025-01-28,Completed
ORD01098,C02764,2025-02-04,Returned
ORD01099,C01080,2025-07-22,Completed
ORD01100,C03924,2025-11-30,Completed
ORD01101,C02140,2025-11-24,Completed
ORD01102,C04929,2025-05-16,Completed
ORD01103,C03394,2025-04-25,Completed
ORD01104,C03825,2025-01-19,Completed
ORD01105,C03368,2025-02-24,Completed
ORD01106,C03559,2025-07-01,Completed
ORD01107,C02059,2025-05-10,Completed
ORD01108,C00347,2025-02-01,Completed
ORD01109,C01237,2025-02-14,Cancelled
ORD01110,C04179,2025-08-09,Completed
ORD01111,C02049,2025-08-22,Returned
ORD01112,C00818,2025-07-08,Completed
ORD01113,C00416,2025-05-08,Completed
ORD01114,C00679,2025-11-20,Completed
ORD01115,C00760,2025-10-20,Completed
ORD01116,C02848,2025-12-10,Cancelled
ORD01117,C00178,2025-06-24,Completed
ORD01118,C03065,2025-11-18,Completed
ORD01119,C01929,2025-04-25,Completed
ORD01120,C04484,2025-06-13,Completed
ORD01121,C04452,2025-02-14,Completed
ORD01122,C02156,2025-04-07,Completed
ORD01123,C01523,2025-12-30,Completed
ORD01124,C04102,2025-09-01,Completed
ORD01125,C03365,2025-12-30,Completed
ORD01126,C01526,2025-09-08,Cancelled
ORD01127,C04842,2025-12-21,Returned
ORD01128,C00391,2025-05-23,Completed
ORD01129,C01698,2025-04-15,Completed
ORD01130,C00785,2025-01-01,Completed
ORD01131,C00333,2025-09-16,Completed
ORD01132,C00635,2025-09-09,Completed
ORD01133,C00313,2025-07-06,Completed
ORD01134,C01040,2025-11-05,Completed
ORD01135,C04332,2025-05-17,Completed
ORD01136,C03762,2025-12-02,Pending
ORD01137,C02421,2025-10-25,Pending
ORD01138,C03330,2025-07-05,Completed
ORD01139,C04904,2025-01-11,Completed
ORD01140,C01088,2025-08-31,Completed
ORD01141,C01477,2025-06-29,Completed
ORD01142,C03517,2025-02-18,Completed
ORD01143,C02376,2025-04-21,Completed
ORD01144,C04128,2025-04-10,Completed
ORD01145,C02557,2025-01-04,Completed
ORD01146,C03965,2025-09-03,Returned
ORD01147,C03001,2025-03-05,Completed
ORD01148,C00329,2025-08-08,Completed
ORD01149,C00089,2025-11-01,Pending
ORD01150,C01255,2025-03-13,Completed
ORD01151,C03289,2025-10-09,Completed
ORD01152,C03734,2025-05-28,Completed
ORD01153,C01648,2025-08-24,Completed
ORD01154,C02315,2025-08-17,Completed
ORD01155,C01270,2025-01-23,Completed
ORD01156,C02014,2025-02-12,Completed
ORD01157,C01035,2025-08-16,Completed
ORD01158,C02040,2025-02-14,Completed
ORD01159,C03390,2025-08-06,Completed
ORD01160,C02879,2025-07-23,Completed
ORD01161,C01438,2025-04-24,Completed
ORD01162,C03291,2025-02-14,Completed
ORD01163,C02915,2025-06-23,Completed
ORD01164,C00182,2025-08-03,Pending
ORD01165,C01193,2025-05-09,Completed
ORD01166,C02670,2025-06-19,Completed
ORD01167,C01228,2025-08-04,Completed
ORD01168,C01138,2025-01-28,Cancelled
ORD01169,C01983,2025-07-27,Completed
ORD01170,C03876,2025-01-30,Completed
ORD01171,C03725,2025-06-10,Completed
ORD01172,C00064,2025-01-04,Completed
ORD01173,C03577,2025-10-09,Completed
ORD01174,C00342,2025-08-07,Completed
ORD01175,C00023,2025-06-13,Completed
ORD01176,C00623,2025-02-06,Completed
ORD01177,C00682,2025-12-24,Completed
ORD01178,C00749,2025-07-16,Completed
ORD01179,C04906,2025-04-14,Completed
ORD01180,C01974,2025-07-06,Completed
ORD01181,C04706,2025-04-28,Pending
ORD01182,C01896,2025-01-09,Completed
ORD01183,C03036,2025-05-20,Completed
ORD01184,C02310,2025-10-26,Returned
ORD01185,C02619,2025-02-11,Completed
ORD01186,C02711,2025-08-31,Completed
ORD01187,C03624,2025-10-25,Completed
ORD01188,C01543,2025-03-16,Completed
ORD01189,C04326,2025-04-27,Completed
