order_item_id,order_id,product_id,quantity,unit_price,discount
OI000559,ORD00226,P0137,1,734.02,0.1
OI000560,ORD00226,P0078,2,1231.65,0
OI000561,ORD00227,P0039,1,613.63,0.05
OI000562,ORD00227,P0148,1,150.97,0
OI000563,ORD00227,P0026,3,393.23,0
OI000564,ORD00228,P0083,1,621.62,0.05
OI000565,ORD00228,P0133,1,1370.53,0
OI000566,ORD00228,P0117,1,54010.34,0
OI000567,ORD00229,P0060,3,9187,0.05
OI000568,ORD00229,P0116,1,64047.72,0.05
OI000569,ORD00229,P0195,1,373.8,0.2
OI000570,ORD00229,P0063,2,54865.76,0
OI000571,ORD00230,P0107,4,3912.17,0.2
OI000572,ORD00230,P0072,1,4847.82,0.05
OI000573,ORD00231,P0182,3,5103.64,0.15
OI000574,ORD00231,P0107,1,4071.85,0
OI000575,ORD00232,P0138,1,569.14,0.05
OI000576,ORD00232,P0098,1,497.24,0.2
OI000577,ORD00233,P0188,1,1304.62,0.05
OI000578,ORD00233,P0074,3,13140.62,0.15
OI000579,ORD00234,P0045,2,470.87,0.1
OI000580,ORD00234,P0043,1,493.97,0.2
OI000581,ORD00234,P0006,3,66769.69,0
OI000582,ORD00235,P0021,1,1927.43,0.15
OI000583,ORD00235,P0113,2,28147.86,0
OI000584,ORD00236,P0120,1,12229.12,0.1
OI000585,ORD00236,P0164,1,2448.59,0
OI000586,ORD00236,P0180,3,1229.19,0.1
OI000587,ORD00237,P0157,1,887.11,0.05
OI000588,ORD00237,P0020,2,7562,0
OI000589,ORD00238,P0046,2,1112.09,0
OI000590,ORD00238,P0051,3,2328.37,0.2
OI000591,ORD00239,P0165,1,3675.12,0.2
OI000592,ORD00239,P0072,1,4847.82,0
OI000593,ORD00239,P0125,1,1338.95,0.1
OI000594,ORD00240,P0033,1,1055.37,0.15
OI000595,ORD00240,P0121,3,2977.66,0.2
OI000596,ORD00241,P0041,1,607.51,0
OI000597,ORD00241,P0188,3,1304.62,0
OI000598,ORD00241,P0084,2,472.24,0.15
OI000599,ORD00241,P0152,2,412.6,0
OI000600,ORD00242,P0040,2,241.46,0.05
OI000601,ORD00242,P0175,1,12067.37,0.15
OI000602,ORD00242,P0075,1,6720.25,0.1
OI000603,ORD00243,P0063,2,54865.76,0.2
OI000604,ORD00243,P0067,2,2122.34,0.15
OI000605,ORD00243,P0008,1,60611.2,0.05
OI000606,ORD00244,P0036,2,27.47,0
OI000607,ORD00244,P0161,1,2648.17,0.15
OI000608,ORD00244,P0117,3,52930.13,0
OI000609,ORD00245,P0091,1,29.68,0.05
OI000610,ORD00245,P0072,1,4847.82,0
OI000611,ORD00246,P0148,2,153.99,0.1
OI000612,ORD00246,P0172,1,48479.42,0.2
OI000613,ORD00246,P0081,1,375.32,0
OI000614,ORD00246,P0034,1,577.65,0.15
OI000615,ORD00247,P0049,2,1186.28,0
OI000616,ORD00247,P0163,1,2856.22,0.1
OI000617,ORD00247,P0171,1,71342.03,0
OI000618,ORD00248,P0083,1,647,0
OI000619,ORD00248,P0055,1,3562.05,0.05
OI000620,ORD00248,P0131,1,1976.64,0.05
OI000621,ORD00249,P0082,1,674.07,0
OI000622,ORD00249,P0039,1,613.63,0
OI000623,ORD00249,P0058,1,31996.16,0.1
OI000624,ORD00249,P0038,1,149.11,0.05
OI000625,ORD00250,P0173,1,58920.64,0
OI000626,ORD00250,P0033,2,1076.48,0.15
OI000627,ORD00250,P0096,1,606.88,0
OI000628,ORD00250,P0082,1,660.59,0.2
OI000629,ORD00251,P0075,2,6720.25,0.1
OI000630,ORD00251,P0165,1,3675.12,0
OI000631,ORD00252,P0087,1,2501.25,0.05
OI000632,ORD00252,P0097,1,386.02,0.05
OI000633,ORD00252,P0045,3,461.45,0
OI000634,ORD00253,P0146,2,26.57,0.05
OI000635,ORD00253,P0027,2,678.06,0.05
OI000636,ORD00253,P0150,2,234.38,0.2
OI000637,ORD00253,P0092,1,328.65,0.05
OI000638,ORD00254,P0013,1,2629.22,0.2
OI000639,ORD00254,P0112,1,67050.1,0
OI000640,ORD00255,P0038,1,152.09,0.15
OI000641,ORD00255,P0077,1,8781.23,0.1
OI000642,ORD00256,P0019,1,13432.15,0.15
OI000643,ORD00256,P0169,3,1415.2,0
OI000644,ORD00257,P0069,2,1785.79,0
OI000645,ORD00257,P0157,1,869.72,0.15
OI000646,ORD00257,P0198,1,929.13,0
OI000647,ORD00257,P0195,1,366.32,0.05
OI000648,ORD00258,P0119,1,26587.51,0.1
OI000649,ORD00258,P0082,1,674.07,0
OI000650,ORD00259,P0188,1,1279.04,0.05
OI000651,ORD00259,P0072,1,4847.82,0.05
OI000652,ORD00260,P0117,4,55090.55,0.15
OI000653,ORD00260,P0136,1,419.97,0.05
OI000654,ORD00261,P0160,2,2382,0.1
OI000655,ORD00261,P0062,3,55469.61,0.2
OI000656,ORD00261,P0138,3,569.14,0
OI000657,ORD00262,P0184,2,12585.74,0
OI000658,ORD00262,P0129,1,12231.92,0
OI000659,ORD00262,P0006,4,65460.48,0.1
OI000660,ORD00262,P0128,2,9712.51,0
OI000661,ORD00263,P0028,1,615.3,0
OI000662,ORD00263,P0078,1,1231.65,0.15
OI000663,ORD00264,P0195,1,373.8,0
OI000664,ORD00264,P0074,2,13403.43,0.1
OI000665,ORD00265,P0055,1,3492.21,0.15
OI000666,ORD00265,P0184,1,12585.74,0.1
OI000667,ORD00265,P0147,2,300.51,0.05
OI000668,ORD00266,P0111,2,75270.37,0
OI000669,ORD00266,P0003,1,31827.79,0.05
OI000670,ORD00267,P0014,1,1792.49,0
OI000671,ORD00267,P0168,1,31177.86,0
OI000672,ORD00268,P0190,3,956.59,0.05
OI000673,ORD00268,P0010,1,12363.6,0
OI000674,ORD00269,P0052,1,4045.43,0.2
OI000675,ORD00269,P0023,1,1223.62,0.1
OI000676,ORD00270,P0061,2,72427.31,0.05
OI000677,ORD00270,P0129,1,12231.92,0
OI000678,ORD00271,P0025,1,1044.82,0
OI000679,ORD00271,P0182,1,5103.64,0
OI000680,ORD00272,P0135,2,1027.07,0.05
OI000681,ORD00272,P0113,1,28147.86,0.2
OI000682,ORD00272,P0149,1,571.64,0.05
OI000683,ORD00273,P0194,1,464.13,0.05
OI000684,ORD00273,P0127,2,4703.47,0
OI000685,ORD00273,P0092,1,322.21,0.15
OI000686,ORD00274,P0180,1,1229.19,0.2
OI000687,ORD00274,P0141,2,1374.86,0
OI000688,ORD00274,P0018,4,8698.57,0.1
OI000689,ORD00274,P0042,2,414.18,0
OI000690,ORD00275,P0177,2,2140.7,0.1
OI000691,ORD00275,P0135,1,1006.53,0.05
OI000692,ORD00275,P0048,1,1436.52,0.05
OI000693,ORD00276,P0113,1,27584.9,0
OI000694,ORD00276,P0102,1,950.52,0.2
OI000695,ORD00276,P0112,4,65735.39,0.05
OI000696,ORD00277,P0028,1,615.3,0.05
OI000697,ORD00277,P0089,3,565.78,0.1
OI000698,ORD00277,P0097,4,393.74,0.15
OI000699,ORD00278,P0048,3,1408.35,0
OI000700,ORD00278,P0076,1,2049.54,0.15
OI000701,ORD00279,P0130,3,6787.49,0.15
OI000702,ORD00279,P0004,1,1594.68,0.05
OI000703,ORD00279,P0025,1,1024.33,0.05
OI000704,ORD00280,P0043,1,493.97,0.1
OI000705,ORD00280,P0100,2,549.65,0.05
OI000706,ORD00281,P0022,1,8503.17,0.05
OI000707,ORD00281,P0051,3,2328.37,0.05
OI000708,ORD00282,P0128,1,9712.51,0.2
OI000709,ORD00282,P0080,1,963.55,0.05
OI000710,ORD00283,P0072,2,4847.82,0.15
OI000711,ORD00283,P0055,1,3422.37,0
OI000712,ORD00283,P0018,1,9053.61,0
OI000713,ORD00284,P0066,1,2927.41,0.15
OI000714,ORD00284,P0116,1,64047.72,0
OI000715,ORD00285,P0116,3,65328.67,0
OI000716,ORD00285,P0009,1,24075.69,0
OI000717,ORD00285,P0168,2,31814.14,0.15
OI000718,ORD00286,P0174,2,26337.26,0
OI000719,ORD00286,P0048,2,1408.35,0.1
OI000720,ORD00287,P0090,2,694.48,0.05
OI000721,ORD00287,P0142,1,2510.57,0.15
OI000722,ORD00287,P0066,2,2927.41,0
OI000723,ORD00288,P0062,1,55469.61,0
OI000724,ORD00288,P0031,3,1400.88,0
OI000725,ORD00288,P0144,2,620.43,0.05
OI000726,ORD00289,P0007,1,50481.45,0
OI000727,ORD00289,P0052,1,4210.55,0
OI000728,ORD00290,P0024,2,1416.78,0.05
OI000729,ORD00290,P0069,1,1785.79,0.1
OI000730,ORD00291,P0164,1,2448.59,0.2
OI000731,ORD00291,P0199,1,595.7,0.2
OI000732,ORD00292,P0144,1,645.75,0.1
OI000733,ORD00292,P0119,3,26587.51,0.05
OI000734,ORD00293,P0152,1,421.02,0.15
OI000735,ORD00293,P0123,2,2448.65,0.1
OI000736,ORD00293,P0111,1,75270.37,0.15
OI000737,ORD00294,P0104,2,1088.18,0.2
OI000738,ORD00294,P0017,2,5152.18,0.1
OI000739,ORD00294,P0125,1,1338.95,0.2
OI000740,ORD00295,P0042,2,406.06,0.2
OI000741,ORD00295,P0169,1,1415.2,0
OI000742,ORD00296,P0032,1,2532.84,0
OI000743,ORD00296,P0011,3,3151.57,0.1
OI000744,ORD00296,P0036,1,26.39,0.05
OI000745,ORD00297,P0140,4,338.83,0.1
OI000746,ORD00297,P0168,1,31814.14,0.15
OI000747,ORD00297,P0169,1,1415.2,0
OI000748,ORD00298,P0187,1,9370.59,0.1
OI000749,ORD00298,P0001,2,71812.96,0.1
OI000750,ORD00299,P0161,1,2648.17,0
OI000751,ORD00299,P0021,1,1966.77,0.15
OI000752,ORD00300,P0132,3,8690.52,0.1
OI000753,ORD00300,P0017,1,4950.14,0.1
OI000754,ORD00301,P0112,3,65735.39,0.05
OI000755,ORD00301,P0126,2,2735.82,0.1
OI000756,ORD00302,P0104,1,1109.94,0.15
OI000757,ORD00302,P0069,1,1785.79,0.05
OI000758,ORD00302,P0141,1,1347.9,0
OI000759,ORD00303,P0088,2,1071.07,0.2
OI000760,ORD00303,P0015,1,1373.2,0.05
OI000761,ORD00303,P0070,1,1384.44,0.1
OI000762,ORD00304,P0192,1,668.85,0
OI000763,ORD00304,P0075,1,6585.85,0
OI000764,ORD00305,P0107,3,3992.01,0
OI000765,ORD00305,P0108,1,3219.72,0
OI000766,ORD00305,P0114,2,1477,0
OI000767,ORD00306,P0139,1,481.52,0.1
OI000768,ORD00306,P0055,3,3422.37,0.15
OI000769,ORD00306,P0047,1,924.02,0
OI000770,ORD00306,P0023,1,1248.09,0.05
OI000771,ORD00307,P0173,2,56610.02,0.15
OI000772,ORD00307,P0088,3,1050.07,0
OI000773,ORD00307,P0107,1,3912.17,0.2
OI000774,ORD00308,P0130,3,6651.74,0
OI000775,ORD00308,P0192,3,682.5,0
OI000776,ORD00309,P0046,1,1134.79,0.15
OI000777,ORD00309,P0078,1,1207.02,0.15
OI000778,ORD00309,P0047,1,942.88,0
OI000779,ORD00310,P0035,1,669.49,0
OI000780,ORD00310,P0090,1,694.48,0
OI000781,ORD00311,P0137,1,719.63,0
OI000782,ORD00311,P0104,1,1088.18,0.05
OI000783,ORD00312,P0182,1,5205.71,0.2
OI000784,ORD00312,P0141,1,1320.94,0
OI000785,ORD00313,P0030,2,326.46,0.05
OI000786,ORD00313,P0089,1,565.78,0
OI000787,ORD00314,P0197,1,2436.88,0.1
OI000788,ORD00314,P0187,1,9370.59,0.2
OI000789,ORD00314,P0097,4,378.3,0.05
OI000790,ORD00314,P0033,1,1076.48,0.2
OI000791,ORD00315,P0058,2,32636.08,0
OI000792,ORD00315,P0112,2,65735.39,0.1
OI000793,ORD00315,P0142,4,2561.81,0.15
OI000794,ORD00316,P0044,1,430.77,0.05
OI000795,ORD00316,P0184,1,12585.74,0.15
OI000796,ORD00316,P0050,2,2634.32,0.15
OI000797,ORD00317,P0061,1,72427.31,0.2
OI000798,ORD00317,P0143,1,982.23,0
OI000799,ORD00318,P0074,4,13403.43,0.1
OI000800,ORD00318,P0150,1,234.38,0
OI000801,ORD00319,P0084,1,491.52,0
OI000802,ORD00319,P0083,1,634.31,0.2
OI000803,ORD00320,P0172,1,49468.8,0.05
OI000804,ORD00320,P0080,3,963.55,0
OI000805,ORD00321,P0048,1,1408.35,0.15
OI000806,ORD00321,P0069,1,1821.51,0.15
OI000807,ORD00321,P0036,2,26.93,0
OI000808,ORD00322,P0087,1,2551.28,0.1
OI000809,ORD00322,P0123,2,2400.64,0.05
OI000810,ORD00323,P0130,2,6787.49,0.05
OI000811,ORD00323,P0070,1,1330.14,0.05
OI000812,ORD00324,P0119,1,26587.51,0.1
OI000813,ORD00324,P0038,1,149.11,0.15
OI000814,ORD00325,P0128,1,9712.51,0
OI000815,ORD00325,P0118,2,56941.9,0.05
OI000816,ORD00325,P0191,1,422.43,0.15
OI000817,ORD00325,P0019,1,13706.28,0.1
OI000818,ORD00326,P0111,4,75270.37,0.15
OI000819,ORD00326,P0029,1,476.88,0.05
OI000820,ORD00326,P0131,1,2016.98,0.05
OI000821,ORD00327,P0030,3,333.12,0.2
OI000822,ORD00327,P0100,2,538.87,0
OI000823,ORD00327,P0075,2,6854.65,0
OI000824,ORD00328,P0044,2,439.39,0.2
OI000825,ORD00328,P0199,1,607.61,0.2
OI000826,ORD00329,P0167,1,68125.85,0
OI000827,ORD00329,P0082,1,674.07,0.2
OI000828,ORD00329,P0035,2,669.49,0.05
OI000829,ORD00330,P0063,1,53768.44,0
OI000830,ORD00330,P0049,3,1210.01,0.2
OI000831,ORD00331,P0065,1,12995.45,0.1
OI000832,ORD00331,P0038,3,146.13,0
OI000833,ORD00332,P0120,3,12229.12,0.15
OI000834,ORD00332,P0007,2,49491.62,0.05
OI000835,ORD00333,P0051,1,2374.94,0
OI000836,ORD00333,P0120,2,12229.12,0.1
OI000837,ORD00334,P0155,2,513.19,0.15
OI000838,ORD00334,P0197,2,2436.88,0
OI000839,ORD00335,P0164,1,2448.59,0.1
OI000840,ORD00335,P0056,2,75781.3,0.2
OI000841,ORD00336,P0015,1,1373.2,0.05
OI000842,ORD00336,P0089,1,577.1,0
OI000843,ORD00337,P0043,1,503.85,0.05
OI000844,ORD00337,P0102,2,950.52,0.05
OI000845,ORD00337,P0122,1,1975.51,0.1
OI000846,ORD00337,P0032,2,2532.84,0.15
OI000847,ORD00338,P0189,1,1512.55,0.05
OI000848,ORD00338,P0007,1,48501.79,0.2
OI000849,ORD00338,P0113,2,28147.86,0.2
OI000850,ORD00339,P0016,3,2883.1,0.1
OI000851,ORD00339,P0163,1,2800.22,0.1
OI000852,ORD00340,P0067,2,2122.34,0
OI000853,ORD00340,P0194,2,473.6,0.15
OI000854,ORD00341,P0064,3,23788.54,0.1
OI000855,ORD00341,P0065,1,12995.45,0.1
OI000856,ORD00341,P0137,1,719.63,0
OI000857,ORD00342,P0004,2,1594.68,0.1
OI000858,ORD00342,P0171,1,71342.03,0
OI000859,ORD00343,P0182,1,5103.64,0.2
OI000860,ORD00343,P0187,2,9370.59,0.15
OI000861,ORD00344,P0145,2,680.59,0.2
OI000862,ORD00344,P0108,1,3219.72,0
OI000863,ORD00344,P0035,1,683.15,0.2
OI000864,ORD00345,P0040,2,241.46,0.05
OI000865,ORD00345,P0140,2,338.83,0.1
OI000866,ORD00346,P0062,1,54360.22,0.15
OI000867,ORD00346,P0119,1,26587.51,0.1
OI000868,ORD00346,P0088,1,1050.07,0.15
OI000869,ORD00347,P0098,1,497.24,0.15
OI000870,ORD00347,P0165,1,3675.12,0.15
OI000871,ORD00347,P0156,1,1251.21,0.1
OI000872,ORD00348,P0102,1,969.53,0
OI000873,ORD00348,P0023,1,1223.62,0.15
OI000874,ORD00349,P0031,2,1400.88,0
OI000875,ORD00349,P0118,1,55803.06,0.05
OI000876,ORD00349,P0039,1,613.63,0
OI000877,ORD00350,P0054,1,2365.89,0.2
OI000878,ORD00350,P0046,2,1157.49,0
OI000879,ORD00351,P0132,2,9045.24,0
OI000880,ORD00351,P0028,1,615.3,0.05
OI000881,ORD00352,P0009,1,24557.2,0.15
OI000882,ORD00352,P0199,2,583.79,0.15
OI000883,ORD00353,P0014,2,1828.34,0.15
OI000884,ORD00353,P0015,2,1373.2,0.15
OI000885,ORD00354,P0087,3,2501.25,0.1
OI000886,ORD00354,P0197,3,2436.88,0.1
OI000887,ORD00355,P0053,1,2909.1,0.1
OI000888,ORD00355,P0131,1,2016.98,0
OI000889,ORD00356,P0144,1,645.75,0.1
OI000890,ORD00356,P0199,1,595.7,0.15
OI000891,ORD00356,P0111,1,75270.37,0
OI000892,ORD00357,P0036,1,26.39,0
OI000893,ORD00357,P0042,1,414.18,0
OI000894,ORD00358,P0022,2,8676.7,0.2
OI000895,ORD00358,P0082,2,674.07,0.05
OI000896,ORD00359,P0017,1,4950.14,0.1
OI000897,ORD00359,P0037,1,317.38,0.2
OI000898,ORD00360,P0159,4,1067.28,0
OI000899,ORD00360,P0074,1,13140.62,0.05
OI000900,ORD00360,P0002,1,64393.17,0.05
OI000901,ORD00361,P0120,3,11984.54,0
OI000902,ORD00361,P0184,3,12585.74,0.1
OI000903,ORD00362,P0068,4,2356.18,0
OI000904,ORD00362,P0011,1,3088.54,0.05
OI000905,ORD00362,P0096,1,594.98,0.15
OI000906,ORD00363,P0053,4,2967.28,0
OI000907,ORD00363,P0048,1,1408.35,0
OI000908,ORD00363,P0116,1,62766.77,0
OI000909,ORD00364,P0036,3,27.47,0.1
OI000910,ORD00364,P0154,1,389.52,0.1
OI000911,ORD00365,P0079,1,1470.09,0
OI000912,ORD00365,P0143,1,1002.28,0
OI000913,ORD00365,P0024,1,1416.78,0
OI000914,ORD00366,P0056,2,74295.39,0
OI000915,ORD00366,P0172,3,49468.8,0.1
OI000916,ORD00367,P0102,4,931.51,0
OI000917,ORD00367,P0135,1,1027.07,0.05
OI000918,ORD00367,P0123,2,2352.63,0
OI000919,ORD00368,P0014,2,1828.34,0.2
OI000920,ORD00368,P0054,1,2318.57,0.15
OI000921,ORD00368,P0180,3,1229.19,0.15
OI000922,ORD00368,P0090,2,694.48,0.15
OI000923,ORD00369,P0026,1,385.37,0.1
OI000924,ORD00369,P0118,2,58080.74,0
OI000925,ORD00370,P0197,1,2485.62,0
OI000926,ORD00370,P0056,1,75781.3,0.2
OI000927,ORD00371,P0151,1,638.29,0.1
OI000928,ORD00371,P0170,1,8986.41,0
OI000929,ORD00372,P0082,1,687.55,0.05
OI000930,ORD00372,P0042,3,406.06,0
OI000931,ORD00373,P0067,1,2122.34,0
OI000932,ORD00373,P0107,3,3992.01,0.15
OI000933,ORD00374,P0063,1,54865.76,0.1
OI000934,ORD00374,P0019,2,13706.28,0.2
OI000935,ORD00375,P0148,1,150.97,0.05
OI000936,ORD00375,P0035,2,683.15,0.15
OI000937,ORD00376,P0125,2,1338.95,0
OI000938,ORD00376,P0192,1,682.5,0.1
OI000939,ORD00377,P0143,2,1002.28,0
OI000940,ORD00377,P0086,1,1390.35,0
OI000941,ORD00378,P0106,2,2423.48,0.2
OI000942,ORD00378,P0071,1,2746.57,0.15
OI000943,ORD00379,P0193,1,593.23,0
OI000944,ORD00379,P0169,1,1444.08,0.15
OI000945,ORD00380,P0112,1,67050.1,0
OI000946,ORD00380,P0157,2,869.72,0
OI000947,ORD00381,P0166,1,75084.06,0.15
OI000948,ORD00381,P0132,2,8867.88,0
OI000949,ORD00382,P0097,2,386.02,0.05
OI000950,ORD00382,P0038,1,149.11,0.05
OI000951,ORD00383,P0018,3,8876.09,0.1
OI000952,ORD00383,P0172,4,49468.8,0
OI000953,ORD00384,P0005,3,8934.63,0.2
OI000954,ORD00384,P0155,1,523.66,0
OI000955,ORD00384,P0157,2,869.72,0.05
OI000956,ORD00384,P0095,1,238.67,0
OI000957,ORD00385,P0154,1,397.31,0
OI000958,ORD00385,P0057,1,66636.3,0.2
OI000959,ORD00385,P0025,2,1024.33,0
OI000960,ORD00386,P0094,2,609.07,0.1
OI000961,ORD00386,P0181,1,2850.77,0.2
OI000962,ORD00387,P0043,2,493.97,0
OI000963,ORD00387,P0198,2,947.71,0
OI000964,ORD00388,P0196,1,1356.3,0
OI000965,ORD00388,P0191,1,405.87,0
OI000966,ORD00389,P0173,3,58920.64,0
OI000967,ORD00389,P0114,1,1507.14,0
OI000968,ORD00389,P0192,3,668.85,0
OI000969,ORD00390,P0074,3,13140.62,0
OI000970,ORD00390,P0135,2,1027.07,0.05
OI000971,ORD00390,P0193,1,593.23,0.2
OI000972,ORD00391,P0191,1,405.87,0.1
OI000973,ORD00391,P0161,1,2595.21,0
OI000974,ORD00391,P0172,1,48479.42,0.2
OI000975,ORD00392,P0182,2,5205.71,0
OI000976,ORD00392,P0081,1,375.32,0
OI000977,ORD00393,P0163,2,2800.22,0.1
OI000978,ORD00393,P0099,1,412.09,0.05
OI000979,ORD00393,P0084,1,481.88,0
OI000980,ORD00394,P0189,1,1543.42,0.15
OI000981,ORD00394,P0095,1,238.67,0
OI000982,ORD00394,P0158,1,1569.48,0
OI000983,ORD00395,P0173,1,57765.33,0.05
OI000984,ORD00395,P0130,1,6787.49,0.05
OI000985,ORD00396,P0099,1,404.01,0.2
OI000986,ORD00396,P0109,1,2532.4,0.15
OI000987,ORD00396,P0052,1,4127.99,0.2
OI000988,ORD00397,P0198,1,910.55,0.1
OI000989,ORD00397,P0157,2,869.72,0.1
OI000990,ORD00397,P0070,1,1357.29,0.05
OI000991,ORD00398,P0085,1,335.79,0.15
OI000992,ORD00398,P0119,2,26587.51,0
OI000993,ORD00398,P0025,4,1044.82,0.15
OI000994,ORD00399,P0052,4,4210.55,0
OI000995,ORD00399,P0072,1,4847.82,0.05
OI000996,ORD00399,P0148,1,147.95,0
OI000997,ORD00400,P0080,2,982.82,0.15
OI000998,ORD00400,P0166,1,73611.82,0.15
OI000999,ORD00401,P0051,1,2328.37,0.15
OI001000,ORD00401,P0183,1,8885.07,0
OI001001,ORD00402,P0017,1,4950.14,0.15
OI001002,ORD00402,P0001,1,71812.96,0
OI001003,ORD00402,P0085,3,329.07,0.2
OI001004,ORD00403,P0066,1,2927.41,0.05
OI001005,ORD00403,P0156,4,1276.74,0
OI001006,ORD00404,P0104,2,1109.94,0.15
OI001007,ORD00404,P0150,2,239.07,0.2
OI001008,ORD00404,P0105,1,2515.45,0.1
OI001009,ORD00405,P0117,1,55090.55,0.05
OI001010,ORD00405,P0149,3,583.07,0.05
OI001011,ORD00406,P0111,1,75270.37,0.2
OI001012,ORD00406,P0049,2,1186.28,0.05
OI001013,ORD00406,P0093,2,140.74,0.2
OI001014,ORD00406,P0122,1,1975.51,0.2
OI001015,ORD00407,P0152,1,412.6,0.05
OI001016,ORD00407,P0074,1,13140.62,0
OI001018,ORD00408,P0020,1,7413.73,0.1
OI001019,ORD00409,P0067,1,2164.79,0.2
OI001020,ORD00409,P0096,2,606.88,0.05
OI001021,ORD00409,P0126,2,2735.82,0.2
OI001022,ORD00410,P0038,2,149.11,0
OI001023,ORD00410,P0002,3,61867.95,0.15
OI001024,ORD00411,P0165,1,3748.62,0.15
OI001025,ORD00411,P0195,3,373.8,0.2
OI001026,ORD00412,P0123,3,2400.64,0
OI001027,ORD00412,P0135,2,1027.07,0
OI001028,ORD00412,P0186,2,1919.45,0.15
OI001029,ORD00413,P0095,1,238.67,0
OI001030,ORD00413,P0185,3,6510.85,0
OI001031,ORD00413,P0093,2,143.61,0.1
OI001032,ORD00414,P0024,3,1416.78,0.05
OI001033,ORD00414,P0117,1,55090.55,0.2
OI001034,ORD00415,P0134,3,1531.61,0
OI001035,ORD00415,P0200,3,733.09,0.15
OI001036,ORD00416,P0162,1,4205.41,0
OI001037,ORD00416,P0021,2,2006.11,0.2
OI001038,ORD00416,P0035,2,669.49,0
OI001039,ORD00417,P0021,1,1927.43,0.05
OI001040,ORD00417,P0181,2,2908.95,0.1
OI001041,ORD00418,P0113,1,28147.86,0
OI001042,ORD00418,P0131,1,2016.98,0.2
OI001043,ORD00419,P0170,2,8986.41,0.15
OI001044,ORD00419,P0191,1,414.15,0.1
OI001045,ORD00419,P0152,1,421.02,0.1
OI001046,ORD00420,P0053,2,2967.28,0
OI001047,ORD00420,P0166,1,72139.58,0
OI001048,ORD00420,P0151,1,638.29,0.15
OI001049,ORD00421,P0041,1,607.51,0
OI001050,ORD00421,P0125,1,1312.17,0.05
OI001051,ORD00421,P0068,2,2356.18,0
OI001052,ORD00422,P0022,1,8503.17,0.05
OI001053,ORD00422,P0138,2,569.14,0.2
OI001054,ORD00422,P0136,4,419.97,0.05
OI001055,ORD00423,P0037,1,317.38,0.05
OI001056,ORD00423,P0025,2,1024.33,0
OI001057,ORD00424,P0148,1,147.95,0
OI001058,ORD00424,P0078,1,1256.28,0
OI001059,ORD00425,P0105,2,2466.13,0.15
OI001060,ORD00425,P0023,1,1223.62,0.05
OI001061,ORD00426,P0162,3,4205.41,0
OI001062,ORD00426,P0058,4,31996.16,0
OI001063,ORD00427,P0083,2,634.31,0.05
OI001064,ORD00427,P0085,2,335.79,0
OI001065,ORD00427,P0152,2,421.02,0.2
OI001066,ORD00428,P0106,1,2423.48,0.05
OI001067,ORD00428,P0005,1,8934.63,0
OI001068,ORD00428,P0001,2,70376.7,0.15
OI001069,ORD00428,P0163,2,2744.22,0.15
OI001070,ORD00429,P0119,1,26587.51,0
OI001071,ORD00429,P0013,1,2682.88,0
OI001072,ORD00430,P0191,1,414.15,0
OI001073,ORD00430,P0194,1,473.6,0
OI001074,ORD00431,P0171,1,71342.03,0.2
OI001075,ORD00431,P0041,1,595.36,0.2
OI001076,ORD00432,P0185,1,6510.85,0.1
OI001077,ORD00432,P0067,1,2079.89,0
OI001078,ORD00433,P0122,1,2015.83,0
OI001079,ORD00433,P0181,1,2908.95,0.1
OI001080,ORD00434,P0131,1,1976.64,0.15
OI001081,ORD00434,P0043,3,493.97,0
OI001082,ORD00435,P0159,1,1110.84,0.05
OI001083,ORD00435,P0163,2,2856.22,0
OI001084,ORD00436,P0110,2,3335.32,0.2
OI001085,ORD00436,P0186,2,1881.06,0.15
OI001086,ORD00437,P0179,2,2040.25,0.15
OI001087,ORD00437,P0014,2,1792.49,0
OI001088,ORD00438,P0090,1,680.59,0
OI001089,ORD00438,P0025,1,1044.82,0
OI001090,ORD00439,P0020,2,7413.73,0.05
OI001091,ORD00439,P0106,2,2471.95,0.05
OI001092,ORD00439,P0194,2,473.6,0.15
OI001093,ORD00440,P0188,1,1279.04,0.05
OI001094,ORD00440,P0170,2,8986.41,0
OI001095,ORD00441,P0183,1,8885.07,0
OI001096,ORD00441,P0158,1,1569.48,0
OI001097,ORD00442,P0164,1,2448.59,0
OI001098,ORD00442,P0155,3,534.13,0
OI001099,ORD00442,P0085,3,329.07,0
OI001100,ORD00443,P0068,3,2356.18,0
OI001101,ORD00443,P0135,1,1047.61,0.1
OI001102,ORD00444,P0149,3,571.64,0.2
OI001103,ORD00444,P0055,1,3562.05,0.2
OI001104,ORD00445,P0167,1,69488.37,0
OI001105,ORD00445,P0103,3,1503.27,0.1
OI001106,ORD00445,P0177,2,2183.51,0.15
OI001107,ORD00446,P0148,1,147.95,0.2
OI001108,ORD00446,P0106,1,2471.95,0.2
OI001109,ORD00446,P0131,1,2016.98,0
OI001110,ORD00446,P0003,1,30579.65,0.1
OI001111,ORD00447,P0072,2,4847.82,0.05
OI001112,ORD00447,P0044,2,439.39,0
OI001113,ORD00447,P0190,1,976.11,0.15
OI001114,ORD00447,P0074,1,13140.62,0.05
OI001115,ORD00448,P0041,2,619.66,0.2
OI001116,ORD00448,P0097,1,393.74,0.2
OI001117,ORD00448,P0102,1,950.52,0.1
OI001118,ORD00449,P0156,3,1276.74,0
OI001119,ORD00449,P0118,1,56941.9,0.2
