review_id,product_id,customer_id,rating,review_date,review_text
REV00497,P0173,C02707,4,2025-02-07,Good product
REV00498,P0102,C03831,2,2025-12-31,Could be better
REV00499,P0200,C02782,3,2025-06-17,Average experience
REV00500,P0187,C01156,5,2025-03-05,Great quality and value
REV00501,P0087,C03398,4,2026-01-12,Happy with the purchase
REV00502,P0044,C02324,4,2025-12-02,Works as expected
REV00503,P0053,C03015,5,2025-10-12,Really impressed
REV00504,P0029,C00025,5,2026-01-20,Great quality and value
REV00505,P0056,C04442,3,2025-04-02,Okay product
REV00506,P0164,C04302,3,2025-10-16,Average experience
REV00507,P0023,C01961,5,2025-05-28,Really impressed
REV00508,P0153,C04633,3,2025-11-08,Decent for the price
REV00509,P0187,C03229,4,2025-04-05,Good product
REV00510,P0069,C01248,4,2025-02-21,Good product
REV00511,P0059,C03581,5,2025-07-15,Great quality and value
REV00512,P0145,C00820,5,2025-03-25,Really impressed
REV00513,P0178,C00074,4,2025-09-22,Works as expected
REV00514,P0032,C02005,5,2025-12-22,Really impressed
REV00515,P0057,C04005,4,2025-01-08,Good product
REV00516,P0137,C03579,4,2025-01-26,Works as expected
REV00517,P0110,C03656,4,2026-01-09,Good product
REV00518,P0011,C01920,5,2025-01-18,Great quality and value
REV00519,P0047,C02649,5,2025-06-06,Great quality and value
REV00520,P0031,C00067,5,2026-01-02,Really impressed
REV00521,P0157,C02900,4,2025-06-21,Happy with the purchase
REV00522,P0174,C01018,1,2025-03-10,Poor quality
REV00523,P0193,C04457,3,2025-04-30,Average experience
REV00524,P0164,C00947,4,2025-12-18,Good product
REV00525,P0135,C00252,5,2025-09-24,Really impressed
REV00526,P0086,C03971,5,2025-09-05,Excellent product
REV00527,P0072,C00194,4,2025-09-13,Good product
REV00528,P0107,C04334,4,2026-02-07,Good product
REV00529,P0043,C01052,4,2025-10-27,Works as expected
REV00530,P0115,C03065,4,2025-05-28,Good product
REV00531,P0064,C01849,5,2025-05-10,Great quality and value
REV00532,P0010,C04125,5,2025-04-23,Excellent product
REV00533,P0126,C04407,4,2025-06-08,Good product
REV00534,P0061,C04483,3,2026-01-19,Okay product
REV00535,P0029,C03575,4,2025-07-09,Happy with the purchase
REV00536,P0106,C00833,4,2026-02-04,Good product
REV00537,P0023,C04057,3,2025-06-07,Okay product
REV00538,P0161,C04569,5,2025-12-28,Great quality and value
REV00539,P0050,C00521,3,2025-08-10,Decent for the price
REV00540,P0148,C00436,5,2025-02-08,Great quality and value
REV00541,P0185,C02511,4,2025-01-23,Good product
REV00542,P0004,C03324,4,2025-09-29,Happy with the purchase
REV00543,P0018,C01953,5,2025-07-24,Really impressed
REV00544,P0044,C02512,2,2025-10-02,Not fully satisfied
REV00545,P0164,C03559,4,2025-07-05,Happy with the purchase
REV00546,P0158,C02803,4,2025-11-29,Works as expected
REV00547,P0008,C02270,4,2025-02-20,Happy with the purchase
REV00548,P0187,C02682,5,2025-04-26,Really impressed
REV00549,P0124,C00453,5,2025-04-04,Excellent product
REV00550,P0122,C01935,4,2025-10-27,Happy with the purchase
REV00551,P0112,C00041,4,2025-07-27,Works as expected
REV00552,P0134,C04622,5,2025-06-08,Great quality and value
REV00553,P0118,C01065,5,2025-12-31,Great quality and value
REV00554,P0193,C04767,3,2025-04-22,Average experience
REV00555,P0144,C02677,3,2025-05-14,Decent for the price
REV00556,P0038,C04823,4,2025-05-06,Good product
REV00557,P0055,C02624,4,2025-10-26,Works as expected
REV00558,P0098,C03595,5,2025-06-03,Great quality and value
REV00559,P0103,C00872,4,2025-11-17,Works as expected
REV00560,P0170,C02392,5,2025-06-13,Excellent product
REV00561,P0104,C00917,2,2025-06-07,Not fully satisfied
REV00562,P0114,C01846,5,2025-08-07,Great quality and value
REV00563,P0110,C01065,2,2025-07-16,Could be better
REV00564,P0126,C00784,4,2025-02-09,Good product
REV00565,P0081,C01979,4,2025-08-04,Good product
REV00566,P0130,C02383,2,2025-02-15,Could be better
REV00567,P0114,C01960,4,2025-06-23,Good product
REV00568,P0151,C04564,5,2025-09-24,Great quality and value
REV00569,P0163,C02497,5,2025-11-16,Really impressed
REV00570,P0012,C04291,4,2025-02-22,Happy with the purchase
REV00571,P0131,C04405,5,2025-02-14,Excellent product
REV00572,P0129,C01388,4,2025-11-14,Works as expected
REV00573,P0117,C00390,4,2025-07-20,Good product
REV00574,P0144,C00458,5,2025-11-08,Excellent product
REV00575,P0194,C03424,3,2025-03-06,Average experience
REV00576,P0132,C00408,3,2025-12-14,Decent for the price
REV00577,P0028,C01135,4,2025-05-05,Works as expected
REV00578,P0049,C02250,4,2025-03-04,Happy with the purchase
REV00579,P0039,C04131,4,2025-04-25,Works as expected
REV00580,P0110,C04604,2,2025-12-07,Could be better
REV00581,P0197,C00014,3,2025-10-29,Okay product
REV00582,P0047,C04356,2,2025-10-22,Average quality
REV00583,P0120,C03122,2,2025-04-03,Could be better
REV00584,P0094,C04674,3,2026-01-21,Decent for the price
REV00585,P0084,C01494,3,2025-04-27,Okay product
REV00586,P0087,C01931,4,2025-02-01,Works as expected
REV00587,P0055,C04984,5,2025-08-09,Great quality and value
REV00588,P0011,C03924,3,2026-01-01,Average experience
REV00589,P0106,C04743,5,2025-07-28,Great quality and value
REV00590,P0149,C04862,1,2025-03-16,Not worth the price
REV00591,P0056,C04865,3,2025-05-29,Average experience
REV00592,P0150,C00477,4,2025-07-04,Happy with the purchase
REV00593,P0112,C02237,4,2025-10-19,Works as expected
REV00594,P0037,C01000,3,2025-06-27,Average experience
REV00595,P0171,C02070,4,2025-09-21,Works as expected
REV00596,P0194,C00654,4,2025-09-25,Works as expected
REV00597,P0190,C04453,4,2025-12-06,Good product
REV00598,P0034,C01193,4,2025-05-08,Happy with the purchase
REV00599,P0184,C02130,4,2025-11-02,Happy with the purchase
REV00600,P0124,C03271,1,2025-04-26,Very disappointing
REV00601,P0194,C01530,4,2026-01-01,Happy with the purchase
REV00602,P0056,C01983,5,2025-10-22,Really impressed
REV00603,P0093,C04595,4,2025-05-21,Good product
REV00604,P0048,C04782,4,2025-12-28,Happy with the purchase
REV00605,P0121,C00427,4,2025-04-19,Works as expected
REV00606,P0136,C02918,5,2025-09-11,Really impressed
REV00607,P0143,C03019,5,2025-08-17,Really impressed
REV00608,P0041,C01287,5,2025-07-22,Great quality and value
REV00609,P0140,C02915,3,2025-10-01,Average experience
REV00610,P0199,C04316,4,2025-12-09,Happy with the purchase
REV00611,P0130,C02095,5,2025-08-22,Really impressed
REV00612,P0162,C00161,4,2025-02-10,Good product
REV00613,P0041,C02493,5,2025-07-24,Great quality and value
REV00614,P0104,C00101,4,2025-07-15,Good product
REV00615,P0101,C02016,3,2025-09-19,Average experience
REV00616,P0146,C02974,5,2025-08-23,Excellent product
REV00617,P0172,C03306,3,2025-03-06,Okay product
REV00618,P0049,C03329,3,2025-03-13,Okay product
REV00619,P0065,C04164,4,2025-09-15,Works as expected
REV00620,P0057,C03381,4,2025-07-15,Works as expected
REV00621,P0089,C01660,4,2025-03-18,Happy with the purchase
REV00622,P0083,C04193,5,2025-06-11,Great quality and value
REV00623,P0068,C03519,2,2025-09-08,Could be better
REV00624,P0182,C02146,3,2025-06-26,Decent for the price
REV00625,P0164,C00162,3,2025-11-22,Decent for the price
REV00626,P0122,C01273,5,2025-10-10,Great quality and value
REV00627,P0161,C04869,1,2025-03-07,Very disappointing
REV00628,P0154,C04490,3,2025-09-03,Decent for the price
REV00629,P0043,C00683,5,2026-01-25,Excellent product
REV00630,P0033,C01163,4,2025-05-14,Works as expected
REV00631,P0004,C03492,5,2025-12-04,Great quality and value
REV00632,P0126,C03280,4,2025-04-07,Good product
REV00633,P0009,C04906,4,2025-08-11,Good product
REV00634,P0034,C04010,3,2025-12-22,Okay product
REV00635,P0145,C04663,4,2025-09-12,Happy with the purchase
REV00636,P0031,C02526,5,2025-06-30,Great quality and value
REV00637,P0188,C01088,4,2025-08-06,Happy with the purchase
REV00638,P0084,C01106,3,2025-08-01,Decent for the price
REV00639,P0079,C04956,4,2025-07-04,Happy with the purchase
REV00640,P0111,C00286,4,2025-12-04,Works as expected
REV00641,P0137,C00728,4,2025-06-10,Good product
REV00642,P0152,C04901,3,2026-01-17,Decent for the price
REV00643,P0177,C01866,5,2025-08-17,Great quality and value
REV00644,P0138,C00576,5,2025-11-01,Great quality and value
REV00645,P0094,C01940,4,2025-07-07,Happy with the purchase
REV00646,P0182,C00063,3,2025-05-17,Decent for the price
REV00647,P0091,C04507,3,2025-07-09,Okay product
REV00648,P0156,C01957,4,2025-01-16,Works as expected
REV00649,P0158,C01176,3,2025-07-28,Decent for the price
REV00650,P0166,C04301,4,2026-01-24,Works as expected
REV00651,P0037,C01737,4,2025-10-04,Good product
REV00652,P0061,C03534,3,2025-08-21,Average experience
REV00653,P0042,C02354,4,2025-04-23,Works as expected
REV00654,P0016,C01448,5,2025-08-10,Great quality and value
REV00655,P0110,C01654,2,2025-07-10,Average quality
REV00656,P0186,C01710,3,2025-09-12,Okay product
REV00657,P0030,C02382,5,2025-05-11,Really impressed
REV00658,P0196,C02565,5,2025-07-22,Great quality and value
REV00659,P0018,C03979,5,2025-11-25,Great quality and value
REV00660,P0120,C04700,5,2025-05-04,Really impressed
REV00661,P0161,C02454,4,2025-11-04,Good product
REV00662,P0041,C04508,4,2025-03-07,Happy with the purchase
REV00663,P0027,C02431,1,2025-03-29,Poor quality
REV00664,P0098,C02082,3,2025-07-23,Average experience
REV00665,P0172,C04671,4,2025-05-29,Good product
REV00666,P0169,C04298,5,2025-06-01,Great quality and value
REV00667,P0162,C03910,5,2025-04-03,Really impressed
REV00668,P0040,C04798,3,2026-01-08,Okay product
REV00669,P0128,C00582,5,2025-11-04,Really impressed
REV00670,P0006,C03046,5,2025-03-09,Really impressed
REV00671,P0172,C04985,5,2025-05-18,Really impressed
REV00672,P0111,C00733,2,2025-06-03,Could be better
REV00673,P0121,C03915,4,2026-01-08,Happy with the purchase
REV00674,P0003,C03184,4,2025-05-11,Works as expected
REV00675,P0047,C01543,2,2025-12-12,
REV00676,P0108,C02474,3,2025-08-16,Average experience
REV00677,P0045,C04139,5,2025-09-09,Really impressed
REV00678,P0001,C00329,4,2025-08-19,Works as expected
REV00679,P0104,C03800,3,2025-12-19,Average experience
REV00680,P0079,C00419,3,2025-06-28,Average experience
REV00681,P0003,C01998,1,2025-09-21,Poor quality
REV00682,P0023,C03155,4,2025-03-18,Good product
REV00683,P0146,C02573,4,2025-11-11,Works as expected
REV00684,P0047,C02124,5,2025-05-11,Excellent product
REV00685,P0125,C01613,4,2025-03-23,Good product
REV00686,P0165,C04274,5,2025-03-26,Great quality and value
REV00687,P0054,C02382,5,2025-12-04,Great quality and value
REV00688,P0019,C04437,3,2025-08-13,Decent for the price
REV00689,P0092,C00811,2,2025-07-20,Could be better
REV00690,P0177,C03330,4,2025-10-10,Good product
REV00691,P0112,C00671,4,2025-05-12,Good product
REV00692,P0100,C00609,4,2025-07-10,Happy with the purchase
REV00693,P0060,C04653,3,2025-12-27,Decent for the price
REV00694,P0175,C00691,5,2025-12-04,Excellent product
REV00695,P0160,C01272,4,2025-11-23,Good product
REV00696,P0137,C02111,5,2025-08-15,Great quality and value
REV00697,P0006,C02537,4,2025-04-08,Happy with the purchase
REV00698,P0057,C01329,4,2025-08-26,Good product
REV00699,P0015,C02466,2,2025-06-19,Could be better
REV00700,P0175,C04405,4,2025-04-01,Good product
REV00701,P0044,C03084,4,2025-02-25,Happy with the purchase
REV00702,P0103,C04404,3,2025-04-28,Decent for the price
REV00703,P0044,C00561,5,2025-03-11,Excellent product
REV00704,P0188,C04217,4,2025-09-12,Good product
REV00705,P0111,C04568,5,2025-09-17,Excellent product
REV00706,P0062,C02996,3,2025-04-01,Decent for the price
REV00707,P0133,C01627,5,2025-10-14,Great quality and value
REV00708,P0101,C03070,5,2025-04-20,Really impressed
REV00709,P0111,C00100,5,2025-03-20,Great quality and value
REV00710,P0110,C01295,4,2025-04-17,Good product
REV00711,P0031,C04795,4,2025-08-26,Good product
REV00712,P0059,C01061,5,2025-07-23,Excellent product
REV00713,P0042,C04626,5,2026-01-16,Great quality and value
REV00714,P0187,C00608,1,2025-05-06,Not worth the price
REV00715,P0053,C00007,1,2025-02-28,Very disappointing
REV00716,P0132,C02435,3,2025-01-30,Decent for the price
REV00717,P0075,C00133,5,2025-10-17,Excellent product
REV00718,P0136,C02314,5,2025-04-21,Great quality and value
REV00719,P0134,C01920,5,2025-03-02,Excellent product
REV00720,P0023,C02111,3,2025-06-07,Okay product
REV00721,P0125,C00237,5,2025-12-09,Really impressed
REV00722,P0007,C03186,2,2025-11-06,Average quality
REV00723,P0104,C01989,4,2025-08-02,Works as expected
REV00724,P0139,C02797,5,2025-07-19,Great quality and value
REV00725,P0121,C00312,5,2025-11-19,Really impressed
REV00726,P0125,C02042,5,2025-05-29,Great quality and value
REV00727,P0139,C04619,4,2025-07-22,Happy with the purchase
REV00728,P0032,C03488,,2025-07-16,Okay product
REV00729,P0180,C00706,5,2025-10-22,Great quality and value
REV00730,P0024,C02021,5,2025-07-29,Really impressed
REV00731,P0024,C03461,4,2025-09-30,Works as expected
REV00732,P0095,C04963,4,2025-07-22,Good product
REV00733,P0049,C02463,5,2026-01-20,Really impressed
REV00734,P0095,C00154,1,2025-11-24,Not worth the price
REV00735,P0072,C03241,5,2025-05-11,Great quality and value
REV00736,P0045,C01707,5,2025-12-06,Really impressed
REV00737,P0130,C02695,4,2025-07-29,Good product
REV00738,P0077,C00990,5,2025-10-26,Really impressed
REV00739,P0162,C01772,5,2025-05-24,Really impressed
REV00740,P0123,C03832,4,2025-07-03,Works as expected
REV00741,P0011,C01079,4,2026-01-16,Good product
REV00742,P0148,C04513,5,2025-05-06,Excellent product
REV00743,P0199,C03496,5,2025-05-14,Excellent product
REV00744,P0006,C00950,3,2025-12-05,Okay product
REV00745,P0117,C02518,5,2025-08-25,Excellent product
REV00746,P0030,C01108,2,2025-02-19,Not fully satisfied
REV00747,P0082,C03626,5,2025-11-20,Excellent product
REV00748,P0165,C04001,5,2025-10-22,Excellent product
REV00749,P0015,C04106,5,2025-06-08,Really impressed
REV00750,P0019,C03215,3,2025-04-09,Average experience
REV00751,P0123,C00096,3,2025-03-06,Okay product
REV00752,P0102,C02373,4,2025-12-23,Good product
REV00753,P0118,C03381,4,2025-12-11,Good product
REV00754,P0051,C04248,4,2025-06-22,Good product
REV00755,P0154,C01110,4,2025-04-21,Works as expected
REV00756,P0132,C03174,5,2025-02-12,Really impressed
REV00757,P0084,C01552,4,2025-01-29,Works as expected
REV00758,P0035,C04802,5,2025-08-07,Really impressed
REV00759,P0093,C00763,4,2025-02-23,Good product
REV00760,P0139,C03445,3,2025-04-30,Average experience
REV00761,P0114,C04756,4,2025-06-07,Happy with the purchase
REV00762,P0075,C01271,4,2025-03-23,Works as expected
REV00763,P0088,C03925,2,2025-03-20,Average quality
REV00764,P0108,C04962,2,2025-06-30,Could be better
REV00765,P0098,C04840,5,2025-07-03,Excellent product
REV00766,P0060,C01261,5,2025-02-08,Great quality and value
REV00767,P0021,C03386,5,2025-08-26,Really impressed
REV00768,P0080,C02482,4,2025-09-10,Works as expected
REV00769,P0119,C04965,4,2025-03-14,Happy with the purchase
REV00770,P0063,C03941,5,2025-12-20,Really impressed
REV00771,P0018,C00618,4,2025-09-28,Works as expected
REV00772,P0175,C02609,4,2025-11-11,Works as expected
REV00773,P0128,C04904,4,2025-05-07,Works as expected
REV00774,P0042,C02718,4,2025-04-29,
REV00775,P0100,C03592,5,2025-08-15,Great quality and value
REV00776,P0011,C03469,5,2025-04-20,Great quality and value
REV00777,P0057,C04475,4,2025-05-09,Works as expected
REV00778,P0108,C00734,5,2025-08-11,Great quality and value
REV00779,P0031,C02766,1,2025-06-04,Very disappointing
REV00780,P0140,C03879,5,2025-09-05,Great quality and value
REV00781,P0063,C03107,2,2025-11-27,Could be better
REV00782,P0026,C04765,3,2025-09-21,Decent for the price
REV00783,P0092,C00694,4,2025-10-08,Works as expected
REV00784,P0155,C01912,4,2025-10-10,
REV00785,P0133,C03464,5,2026-01-04,Excellent product
REV00786,P0182,C00289,5,2025-09-18,Excellent product
REV00787,P0104,C00869,5,2025-06-05,Great quality and value
REV00788,P0095,C03774,5,2025-12-21,Great quality and value
REV00789,P0173,C01934,4,2025-05-09,
REV00790,P0166,C02314,4,2025-12-08,Works as expected
REV00791,P0014,C04807,4,2026-01-27,Good product
REV00792,P0043,C00287,5,2025-04-15,Great quality and value
REV00793,P0103,C01969,2,2025-05-08,Not fully satisfied
REV00794,P0162,C03868,4,2025-08-26,Works as expected
REV00795,P0053,C00360,1,2025-06-05,Not worth the price
REV00796,P0010,C04501,4,2025-01-31,Works as expected
REV00797,P0059,C01600,3,2025-08-02,Okay product
REV00798,P0018,C00525,5,2025-10-31,Really impressed
REV00799,P0019,C04000,4,2025-06-10,Works as expected
REV00800,P0108,C04055,4,2025-10-17,Happy with the purchase
REV00801,P0180,C03142,3,2025-07-17,Okay product
REV00802,P0047,C01443,4,2026-01-03,Happy with the purchase
REV00803,P0135,C00889,3,2025-08-07,Okay product
REV00804,P0112,C03484,5,2025-07-14,Really impressed
REV00805,P0185,C02477,5,2025-11-19,Excellent product
REV00806,P0079,C01655,5,2025-07-06,Excellent product
REV00807,P0054,C03322,3,2025-09-23,Average experience
REV00808,P0103,C04937,5,2026-01-06,Excellent product
REV00809,P0148,C04885,2,2025-07-21,Average quality
REV00810,P0070,C00072,4,2025-05-19,Good product
REV00811,P0125,C04347,2,2025-12-06,
REV00812,P0149,C02111,5,2025-12-01,Great quality and value
REV00813,P0066,C00925,4,2025-07-17,Good product
REV00814,P0028,C00016,5,2025-08-27,Great quality and value
REV00815,P0015,C02523,5,2025-07-06,Great quality and value
REV00816,P0053,C00609,5,2025-07-27,Excellent product
REV00817,P0179,C04434,4,2025-09-08,Happy with the purchase
REV00818,P0138,C03948,4,2025-12-31,Good product
REV00819,P0013,C02971,5,2025-12-12,Great quality and value
REV00820,P0037,C02199,2,2025-09-15,Could be better
REV00821,P0081,C00192,4,2025-04-17,Happy with the purchase
REV00822,P0071,C00738,4,2026-01-06,Works as expected
REV00823,P0154,C01408,4,2025-06-20,Works as expected
REV00824,P0174,C00243,2,2025-03-14,Average quality
REV00825,P0007,C02946,3,2025-09-24,Decent for the price
REV00826,P0106,C01744,5,2025-09-20,Great quality and value
REV00827,P0177,C02042,5,2025-10-15,Great quality and value
REV00828,P0158,C03737,4,2025-04-15,Happy with the purchase
